Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I1	I2
Channel Comments		
Channel Labels	Impact Hammer	Accelerometer

   	 X1	 X2
Time	 Real	Real
   	EU	EU

Units:
sec	N	m/s²
3.4765625000000e-002	     -0.04876268	        76.52269
3.5156250000000e-002	     -0.05100319	       -52.57036
3.5546875000000e-002	     -0.05143895	       -11.90491
3.5937500000000e-002	     -0.04963805	        192.1783
3.6328125000000e-002	     -0.04858976	        236.4802
3.6718750000000e-002	     -0.04777024	         37.0694
3.7109375000000e-002	     -0.05331919	       -58.69832
3.7500000000000e-002	     -0.04929537	        9.290905
3.7890625000000e-002	     -0.04808793	         231.502
3.8281250000000e-002	     -0.04725527	        164.9295
3.8671875000000e-002	     -0.05173599	        15.85646
3.9062500000000e-002	      -0.0531266	       -94.19236
3.9453125000000e-002	     -0.05264884	         86.0818
3.9843750000000e-002	     -0.05077839	        221.3684
4.0234375000000e-002	     -0.04975384	        150.5858
4.0625000000000e-002	     -0.05303193	       -25.48924
4.1015625000000e-002	     -0.05439041	       -63.15014
4.1406250000000e-002	     -0.04883863	        145.2251
4.1796875000000e-002	     -0.04418022	        215.4906
4.2187500000000e-002	     -0.04676121	        133.2072
4.2578125000000e-002	     -0.05270166	       -80.69676
4.2968750000000e-002	     -0.04881747	       -7.349737
4.3359375000000e-002	     -0.04573527	        145.3029
4.3750000000000e-002	     -0.04782962	        227.2523
4.4140625000000e-002	     -0.05075336	        46.97771
4.4531250000000e-002	     -0.05431184	       -84.75844
4.4921875000000e-002	     -0.05541038	        13.50441
4.5312500000000e-002	      -0.0522782	        174.1466
4.5703125000000e-002	     -0.05211605	        206.5833
4.6093750000000e-002	     -0.05538824	       -10.66647
4.6484375000000e-002	     -0.05724585	       -53.42456
4.6875000000000e-002	     -0.05768542	        37.78902
4.7265625000000e-002	      -0.0537926	        239.7017
4.7656250000000e-002	     -0.05279032	        152.7668
4.8046875000000e-002	     -0.05715677	       -8.168659
4.8437500000000e-002	     -0.05675544	       -62.07889
4.8828125000000e-002	     -0.05789428	        99.96066
4.9218750000000e-002	     -0.05370411	        230.1265
4.9609375000000e-002	     -0.05215093	        99.67365
5.0000000000000e-002	     -0.05701889	        -44.1209
5.0390625000000e-002	     -0.05548566	       -69.46977
5.0781250000000e-002	     -0.05570778	        149.2706
5.1171875000000e-002	     -0.05524309	        183.1983
5.1562500000000e-002	     -0.05758731	        77.02183
5.1953125000000e-002	     -0.06123978	       -96.85921
5.2343750000000e-002	      -0.0597913	      -0.3561055
5.2734375000000e-002	     -0.05358051	        173.2029
5.3125000000000e-002	     -0.05230097	        202.1694
5.3515625000000e-002	     -0.05754012	        42.24205
5.3906250000000e-002	     -0.05767817	       -78.77901
5.4296875000000e-002	     -0.05922497	        61.61198
5.4687500000000e-002	     -0.05540153	        196.2501
5.5078125000000e-002	     -0.05207669	        199.3806
5.5468750000000e-002	     -0.05515992	       -25.55102
5.5859375000000e-002	     -0.05919544	       -44.50591
5.6250000000000e-002	     -0.05638865	        69.38034
5.6640625000000e-002	     -0.05380673	        225.0751
5.7031250000000e-002	     -0.05321451	        127.1606
5.7421875000000e-002	     -0.05649375	       -40.48623
5.7812500000000e-002	     -0.05971389	       -37.53425
5.8203125000000e-002	     -0.05464583	         116.363
5.8593750000000e-002	     -0.05447019	         237.954
5.8984375000000e-002	     -0.05458304	        80.88459
5.9375000000000e-002	      -0.0592418	       -31.59437
5.9765625000000e-002	     -0.05652338	       -21.15351
6.0156250000000e-002	     -0.05472303	        190.8324
6.0546875000000e-002	     -0.05910674	         204.082
6.0937500000000e-002	     -0.05684499	        66.00594
6.1328125000000e-002	     -0.06205404	       -66.09405
6.1718750000000e-002	     -0.05617664	        27.37788
6.2109375000000e-002	     -0.05534954	        199.6096
6.2500000000000e-002	     -0.05617733	          170.49
6.2890625000000e-002	     -0.05681004	        16.09478
6.3281250000000e-002	      -0.0551336	       -85.91835
6.3671875000000e-002	     -0.05602341	        80.33119
6.4062500000000e-002	     -0.05231681	        193.8507
6.4453125000000e-002	     -0.05457229	         162.932
6.4843750000000e-002	     -0.05638193	       -35.98002
6.5234375000000e-002	     -0.05650677	       -37.89737
6.5625000000000e-002	      -0.0563454	        111.7714
6.6015625000000e-002	     -0.05257783	        227.3421
6.6406250000000e-002	     -0.05381202	         120.454
6.6796875000000e-002	     -0.05958423	       -49.54681
6.7187500000000e-002	     -0.05802051	       -1.875829
6.7578125000000e-002	     -0.05613985	        140.6722
6.7968750000000e-002	     -0.05409545	        223.4455
6.8359375000000e-002	      -0.0551956	        41.57346
6.8750000000000e-002	     -0.06131353	       -57.30557
6.9140625000000e-002	     -0.06060642	       -8.342175
6.9531250000000e-002	     -0.05609938	        177.3496
6.9921875000000e-002	     -0.05604482	        172.0986
7.0312500000000e-002	     -0.05863173	        10.99054
7.0703125000000e-002	      -0.0616954	       -65.87233
7.1093750000000e-002	     -0.06031171	        42.41577
7.1484375000000e-002	     -0.05586617	        215.5478
7.1875000000000e-002	     -0.05543851	        145.3122
7.2265625000000e-002	     -0.05785883	        2.084524
7.2656250000000e-002	     -0.05986063	       -62.26025
7.3046875000000e-002	      -0.0569673	         110.236
7.3437500000000e-002	     -0.05580031	        203.9522
7.3828125000000e-002	     -0.05945729	        122.5101
7.4218750000000e-002	       -0.056351	       -46.79949
7.4609375000000e-002	     -0.05593897	       -36.34938
7.5000000000000e-002	     -0.05225154	        132.7633
7.5390625000000e-002	      -0.0535774	        192.9738
7.5781250000000e-002	     -0.05914878	        79.93203
7.6171875000000e-002	     -0.06139359	       -74.04217
7.6562500000000e-002	     -0.06000952	        9.496818
7.6953125000000e-002	     -0.05348554	        156.2903
7.7343750000000e-002	     -0.05043713	        205.0854
7.7734375000000e-002	     -0.05546179	        34.79669
7.8125000000000e-002	     -0.05661111	       -50.97465
7.8515625000000e-002	      -0.0535709	        46.17571
7.8906250000000e-002	     -0.05112236	        197.8741
7.9296875000000e-002	      -0.0528241	         174.553
7.9687500000000e-002	     -0.05362195	       -6.683218
8.0078125000000e-002	     -0.05168382	       -45.73988
8.0468750000000e-002	     -0.04955069	        65.73329
8.0859375000000e-002	      -0.0483369	        210.9263
8.1250000000000e-002	      -0.0503833	        110.0598
8.1640625000000e-002	     -0.05267454	       -30.57629
8.2031250000000e-002	     -0.05204759	       -53.00961
8.2421875000000e-002	     -0.05152939	         113.889
8.2812500000000e-002	     -0.05098329	        199.7273
8.3203125000001e-002	      -0.0503029	        84.13401
8.3593750000001e-002	     -0.05326102	       -44.92184
8.3984375000001e-002	      -0.0509144	       -16.66562
8.4375000000001e-002	       -0.047756	         165.994
8.4765625000001e-002	     -0.04397815	        186.4311
8.5156250000001e-002	     -0.04415245	        62.08139
8.5546875000001e-002	     -0.04905607	       -70.37504
8.5937500000001e-002	     -0.04851641	        28.82101
8.6328125000001e-002	     -0.04703601	        167.2725
8.6718750000001e-002	     -0.04984946	        164.2304
8.7109375000001e-002	     -0.05320074	       0.7533073
8.7500000000001e-002	     -0.04997135	       -74.75308
8.7890625000001e-002	     -0.04533295	        54.77513
8.8281250000001e-002	     -0.04133489	        173.1496
8.8671875000001e-002	     -0.04398608	        135.7002
8.9062500000001e-002	     -0.04612661	       -43.18821
8.9453125000001e-002	     -0.05059025	       -42.08227
8.9843750000001e-002	     -0.04704614	          85.799
9.0234375000001e-002	     -0.04665119	        206.2278
9.0625000000001e-002	     -0.04745023	        94.03356
9.1015625000001e-002	     -0.04802376	       -44.03401
9.1406250000001e-002	     -0.04757225	       -23.50965
9.1796875000001e-002	     -0.04382607	        126.4006
9.2187500000001e-002	     -0.04109771	        189.6642
9.2578125000001e-002	      -0.0407086	        38.99233
9.2968750000001e-002	     -0.04577413	        -62.3515
9.3359375000001e-002	     -0.04574039	        -18.5631
9.3750000000001e-002	     -0.04482829	        156.6535
9.4140625000001e-002	     -0.03927784	        146.2048
9.4531250000001e-002	      -0.0397436	        14.77575
9.4921875000001e-002	     -0.03800805	       -78.56637
9.5312500000001e-002	     -0.03580676	        38.64344
9.5703125000001e-002	     -0.03547906	        179.8559
9.6093750000001e-002	     -0.03360551	        141.1452
9.6484375000001e-002	     -0.03450347	       -4.794186
9.6875000000001e-002	     -0.03550832	       -57.60937
9.7265625000001e-002	     -0.03752295	        95.42288
9.7656250000001e-002	     -0.03316871	        183.4387
9.8046875000001e-002	     -0.03171024	        117.8555
9.8437500000001e-002	     -0.03164142	       -53.42261
9.8828125000001e-002	     -0.02966175	       -31.13053
9.9218750000001e-002	     -0.03063984	        104.9086
9.9609375000001e-002	     -0.03271808	        182.7247
1.0000000000000e-001	     -0.03527129	        59.59427
1.0039062500000e-001	     -0.03823986	       -69.46267
1.0078125000000e-001	     -0.03572992	       -8.584261
1.0117187500000e-001	     -0.03266117	        131.9842
1.0156250000000e-001	     -0.03380882	        178.0411
1.0195312500000e-001	     -0.02983297	         19.5724
1.0234375000000e-001	      -0.0336775	       -53.24478
1.0273437500000e-001	      -0.0341475	         18.0484
1.0312500000000e-001	     -0.03169872	        178.1834
1.0351562500000e-001	     -0.03361084	        142.9822
1.0390625000000e-001	     -0.03345108	       -2.453251
1.0429687500000e-001	     -0.03369159	       -63.24005
1.0468750000000e-001	     -0.02983991	        53.62769
1.0507812500000e-001	     -0.02670573	             176
1.0546875000000e-001	     -0.02405361	        96.79868
1.0585937500000e-001	     -0.02706355	       -37.96021
1.0625000000000e-001	      -0.0293023	       -66.54582
1.0664062500000e-001	     -0.02574165	        94.31622
