Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Magnitude	 Phase
2.4453125000000e+002	        2.557011	        119.1359
2.4468750000000e+002	         2.69889	        119.2415
2.4484375000000e+002	        2.706323	        115.7926
2.4500000000000e+002	        2.670144	        118.1127
2.4515625000000e+002	        2.504691	        120.0394
2.4531250000000e+002	        2.587122	        120.8953
2.4546875000000e+002	        2.690762	        117.9291
2.4562500000000e+002	        2.691522	        119.5073
2.4578125000000e+002	        2.558982	        119.8762
2.4593750000000e+002	        2.588414	        122.3038
2.4609375000000e+002	        2.744412	        125.5104
2.4625000000000e+002	        2.562321	        123.9704
2.4640625000000e+002	        2.654293	        122.0987
2.4656250000000e+002	        2.595088	        123.5378
2.4671875000000e+002	        2.542724	        127.8568
2.4687500000000e+002	        2.620537	        127.9245
2.4703125000000e+002	         2.64543	        126.3722
2.4718750000000e+002	        2.453489	        127.3389
2.4734375000000e+002	        2.403591	        128.1035
2.4750000000000e+002	         2.43832	        127.2567
2.4765625000000e+002	        2.508008	        125.9911
2.4781250000000e+002	        2.418073	        124.6041
2.4796875000000e+002	        2.259683	        125.4707
2.4812500000000e+002	        2.244881	        128.1191
2.4828125000000e+002	          2.1311	        132.7443
2.4843750000000e+002	        2.162441	         130.846
2.4859375000000e+002	        1.860368	        132.0666
2.4875000000000e+002	        1.753921	        132.3471
2.4890625000000e+002	        1.856126	        130.0574
2.4906250000000e+002	        1.641442	        125.8321
2.4921875000000e+002	        1.525121	        131.0625
2.4937500000000e+002	        1.429664	        135.5009
2.4953125000000e+002	        1.087822	        128.0108
2.4968750000000e+002	       0.9540415	        115.1338
2.4984375000000e+002	       0.3488387	        109.6979
2.5000000000000e+002	       0.7065682	        74.22781
2.5015625000000e+002	        2.143176	       -27.30343
2.5031250000000e+002	        16.99464	       -47.70434
2.5046875000000e+002	          20.612	        169.3463
2.5062500000000e+002	         7.88115	        140.9272
2.5078125000000e+002	        5.217576	        139.1739
2.5093750000000e+002	        4.282238	        137.5506
2.5109375000000e+002	        3.624615	        138.3364
2.5125000000000e+002	        3.379476	        137.4959
2.5140625000000e+002	        3.082242	        135.2968
2.5156250000000e+002	        3.035634	         134.834
2.5171875000000e+002	        2.926944	         132.812
2.5187500000000e+002	        2.654571	        129.3316
2.5203125000000e+002	        2.479378	         132.026
2.5218750000000e+002	        2.494853	        132.4714
2.5234375000000e+002	        2.266967	        130.1511
2.5250000000000e+002	        2.351187	        127.1892
2.5265625000000e+002	        2.263057	        127.9088
2.5281250000000e+002	        2.307424	         129.323
2.5296875000000e+002	         2.12332	        127.0559
2.5312500000000e+002	        2.178762	        123.7636
2.5328125000000e+002	        1.995577	        126.3003
2.5343750000000e+002	         1.99388	        126.7997
2.5359375000000e+002	        2.089242	          125.62
2.5375000000000e+002	        1.976636	        124.8772
2.5390625000000e+002	        2.154695	        122.4384
2.5406250000000e+002	        2.091769	        119.1051
2.5421875000000e+002	        1.896918	        118.6833
2.5437500000000e+002	         2.17036	        122.1219
2.5453125000000e+002	        2.028572	        118.5631
2.5468750000000e+002	         2.10992	        115.8769
2.5484375000000e+002	        1.997177	        116.9829
2.5500000000000e+002	        2.053957	        119.1184
2.5515625000000e+002	        2.014954	         119.272
2.5531250000000e+002	        2.232287	        117.0045
2.5546875000000e+002	        2.076197	        118.9685
2.5562500000000e+002	        2.168311	         119.428
2.5578125000000e+002	        2.247847	        114.9353
2.5593750000000e+002	        2.283348	        113.3876
2.5609375000000e+002	        2.378975	         111.504
2.5625000000000e+002	        1.681105	        109.5625
2.5640625000000e+002	        2.110772	        112.8086
2.5656250000000e+002	         2.12058	        117.4807
2.5671875000000e+002	        2.336425	         120.239
2.5687500000000e+002	         2.32768	        113.1221
2.5703125000000e+002	        2.278771	        116.8342
2.5718750000000e+002	        2.264052	        114.5963
2.5734375000000e+002	        2.407432	        113.9747
2.5750000000000e+002	        2.362797	        113.5798
2.5765625000000e+002	        2.387499	         114.282
2.5781250000000e+002	        2.260485	        112.1702
2.5796875000000e+002	        2.497818	        116.7215
2.5812500000000e+002	        2.506322	        114.6606
2.5828125000000e+002	         2.45351	        111.1634
2.5843750000000e+002	        2.213266	        111.1616
2.5859375000000e+002	        2.273397	        114.0632
2.5875000000000e+002	        2.223762	        115.7373
2.5890625000000e+002	        2.423477	        114.8223
2.5906250000000e+002	        2.415459	        114.5685
2.5921875000000e+002	        2.398001	        117.0691
2.5937500000000e+002	         2.31456	        110.9693
2.5953125000000e+002	        2.316186	        113.7068
2.5968750000000e+002	        2.366421	        119.1375
2.5984375000000e+002	        2.303039	        112.9998
2.6000000000000e+002	        2.283034	        117.0097
2.6015625000000e+002	        2.323516	        113.3379
2.6031250000000e+002	         2.23907	        120.4928
2.6046875000000e+002	        2.444662	        117.4765
2.6062500000000e+002	        2.288671	        117.0426
2.6078125000000e+002	        2.279608	        118.0877
2.6093750000000e+002	         2.14042	        120.1321
2.6109375000000e+002	        2.350782	        120.1535
2.6125000000000e+002	          2.4931	        117.5936
2.6140625000000e+002	        2.267965	        119.2453
2.6156250000000e+002	        2.322872	        118.3417
2.6171875000000e+002	        2.377863	        120.6864
2.6187500000000e+002	        2.467371	        120.1688
2.6203125000000e+002	        2.359831	        117.2192
2.6218750000000e+002	        2.203747	        117.0593
2.6234375000000e+002	        2.402528	        118.4389
2.6250000000000e+002	        2.046872	        111.8893
2.6265625000000e+002	        2.369968	        119.1123
2.6281250000000e+002	        2.388318	        117.5489
2.6296875000000e+002	        2.166188	        116.0737
2.6312500000000e+002	        2.154723	        117.0856
2.6328125000000e+002	        2.143716	        117.2796
2.6343750000000e+002	        2.184282	         119.429
2.6359375000000e+002	        2.277362	        114.9937
2.6375000000000e+002	        2.287289	        112.7133
2.6390625000000e+002	        2.127472	        114.6459
2.6406250000000e+002	        2.079803	        113.8814
2.6421875000000e+002	        2.176888	        113.4225
2.6437500000000e+002	        2.065463	        115.7635
2.6453125000000e+002	        2.172526	        116.9736
2.6468750000000e+002	        2.175489	        115.9628
2.6484375000000e+002	        2.157517	        114.1328
2.6500000000000e+002	        2.126587	        118.4944
2.6515625000000e+002	        2.154114	        117.0645
2.6531250000000e+002	        2.118277	        118.8255
2.6546875000000e+002	        2.218552	        118.7547
2.6562500000000e+002	        2.353614	        116.8679
2.6578125000000e+002	         2.09259	        116.0433
2.6593750000000e+002	        2.202461	        118.7265
2.6609375000000e+002	        2.216792	        115.7756
2.6625000000000e+002	        2.308699	        115.7547
2.6640625000000e+002	        2.224183	           114.6
2.6656250000000e+002	        2.268962	        114.2332
2.6671875000000e+002	        2.140908	        113.2515
2.6687500000000e+002	        2.101525	         115.704
2.6703125000000e+002	        2.046743	        122.1305
2.6718750000000e+002	        2.334082	        119.8955
2.6734375000000e+002	        2.216314	         117.798
2.6750000000000e+002	        2.194219	        119.7454
2.6765625000000e+002	        2.300891	        115.0797
2.6781250000000e+002	        2.369032	        117.3971
2.6796875000000e+002	        2.261187	        113.7353
2.6812500000000e+002	         2.26507	         116.447
2.6828125000000e+002	        2.323569	         116.106
2.6843750000000e+002	        2.209539	         115.171
2.6859375000000e+002	        2.288213	         117.391
2.6875000000000e+002	        2.776654	        115.7178
2.6890625000000e+002	        2.299414	        112.1398
2.6906250000000e+002	        2.112102	        116.0818
2.6921875000000e+002	        2.307957	        114.9599
2.6937500000000e+002	        2.221887	        115.6564
2.6953125000000e+002	        2.260346	        117.7605
2.6968750000000e+002	        2.310177	        117.5788
2.6984375000000e+002	        2.207776	        116.6577
2.7000000000000e+002	        2.319397	        116.6633
2.7015625000000e+002	        2.071347	        119.1759
2.7031250000000e+002	        2.228722	        118.0471
2.7046875000000e+002	        2.338842	        118.0075
2.7062500000000e+002	         2.22227	        115.4072
2.7078125000000e+002	        2.177844	        117.0049
2.7093750000000e+002	        2.248761	        117.8846
2.7109375000000e+002	        2.310136	        119.7639
2.7125000000000e+002	        2.239769	        115.4534
2.7140625000000e+002	         2.10113	        114.2891
2.7156250000000e+002	         2.08461	        116.1022
2.7171875000000e+002	        2.189301	        117.6195
2.7187500000000e+002	        2.205991	        115.8277
2.7203125000000e+002	        2.084418	        113.2954
2.7218750000000e+002	         2.09778	        119.3008
2.7234375000000e+002	        2.145586	        119.0014
2.7250000000000e+002	        1.999701	        115.9952
2.7265625000000e+002	        2.112231	         120.857
2.7281250000000e+002	        2.087298	        120.4797
2.7296875000000e+002	        2.176138	        120.2983
2.7312500000000e+002	        2.240887	         119.271
2.7328125000000e+002	        2.183353	         115.873
2.7343750000000e+002	        2.214004	        117.5699
2.7359375000000e+002	        2.048725	        112.0397
2.7375000000000e+002	        2.169894	        120.3243
2.7390625000000e+002	         2.17171	        116.2169
2.7406250000000e+002	        2.134501	        116.1008
2.7421875000000e+002	        2.058394	        119.6008
2.7437500000000e+002	        2.086191	        118.2897
2.7453125000000e+002	        2.196942	        116.0145
2.7468750000000e+002	        2.182424	        117.5304
2.7484375000000e+002	        2.168244	        113.4061
2.7500000000000e+002	        1.887422	        120.0782
2.7515625000000e+002	        2.062649	        120.5856
2.7531250000000e+002	        2.164066	        118.1054
2.7546875000000e+002	        2.134301	        116.9044
2.7562500000000e+002	         2.17257	        116.4676
2.7578125000000e+002	        2.229523	        115.6266
2.7593750000000e+002	        2.221244	         117.352
2.7609375000000e+002	        2.250265	        115.4871
2.7625000000000e+002	         2.14393	        114.3962
2.7640625000000e+002	        2.162048	         113.444
2.7656250000000e+002	        2.144173	        113.9949
2.7671875000000e+002	        2.103373	        115.2914
2.7687500000000e+002	        2.132833	        111.7986
2.7703125000000e+002	        2.137939	        112.9103
2.7718750000000e+002	        2.145776	        114.2602
2.7734375000000e+002	        2.261073	        112.6983
2.7750000000000e+002	         1.96007	        113.5625
2.7765625000000e+002	        1.958572	        118.2687
2.7781250000000e+002	        2.048439	        116.9336
2.7796875000000e+002	        2.146434	         117.829
2.7812500000000e+002	        2.085619	        119.1238
2.7828125000000e+002	        2.218767	        118.1437
2.7843750000000e+002	        2.134511	        116.0944
2.7859375000000e+002	        2.209696	        116.3287
2.7875000000000e+002	         2.20451	        118.2684
2.7890625000000e+002	        2.266274	        113.5553
2.7906250000000e+002	        2.052658	        115.3816
2.7921875000000e+002	        2.053451	        118.1805
2.7937500000000e+002	        2.079027	        119.1167
2.7953125000000e+002	        2.236235	          120.55
2.7968750000000e+002	        2.210937	        117.0445
2.7984375000000e+002	        2.166349	        115.2798
2.8000000000000e+002	        2.134872	         115.037
2.8015625000000e+002	        2.162469	        118.1712
2.8031250000000e+002	        2.200143	        117.9335
2.8046875000000e+002	         2.10394	        115.4573
2.8062500000000e+002	        2.085384	        114.3906
2.8078125000000e+002	        2.134142	        117.8768
2.8093750000000e+002	        2.151346	        115.2412
2.8109375000000e+002	        2.197385	        113.9249
2.8125000000000e+002	        1.621579	         121.608
2.8140625000000e+002	        2.079663	        121.6176
2.8156250000000e+002	         2.08919	         120.341
2.8171875000000e+002	        2.342206	        113.8981
2.8187500000000e+002	        2.247749	        115.9524
2.8203125000000e+002	        2.002796	        113.9346
2.8218750000000e+002	        2.168921	        117.4637
2.8234375000000e+002	        2.143643	         117.956
2.8250000000000e+002	        2.202695	        115.5301
2.8265625000000e+002	        2.202696	        117.6444
2.8281250000000e+002	        2.183252	        112.4765
2.8296875000000e+002	        2.171806	         113.563
2.8312500000000e+002	        2.137717	        116.5325
2.8328125000000e+002	        2.116736	        113.6416
2.8343750000000e+002	        2.085086	        113.2651
2.8359375000000e+002	        2.007827	        113.2719
2.8375000000000e+002	        2.072723	        115.1621
2.8390625000000e+002	        2.067442	        116.9798
2.8406250000000e+002	        2.056355	        114.6661
2.8421875000000e+002	        2.019257	        118.3679
2.8437500000000e+002	        2.214331	        117.4581
2.8453125000000e+002	         2.01754	        115.5301
2.8468750000000e+002	        2.172369	        114.8444
2.8484375000000e+002	        2.142478	        114.5262
2.8500000000000e+002	        2.011683	        111.4918
2.8515625000000e+002	        2.085679	        114.9466
2.8531250000000e+002	        2.063481	        117.8041
2.8546875000000e+002	         2.05285	        112.8564
2.8562500000000e+002	        2.166507	        114.2766
2.8578125000000e+002	        2.032007	         115.419
2.8593750000000e+002	        2.115458	        117.4537
2.8609375000000e+002	        2.229713	        115.4239
2.8625000000000e+002	        2.008042	        113.5939
2.8640625000000e+002	        2.033787	        119.5933
2.8656250000000e+002	        2.251906	        117.3954
2.8671875000000e+002	        2.208767	        116.1923
2.8687500000000e+002	        2.175156	        113.4837
2.8703125000000e+002	         2.10699	        116.9484
2.8718750000000e+002	        2.184594	        115.3591
2.8734375000000e+002	        2.042561	        115.1612
2.8750000000000e+002	        2.761194	        118.0471
2.8765625000000e+002	        2.050695	        111.4058
2.8781250000000e+002	        2.002885	        112.1872
2.8796875000000e+002	        2.031807	        113.8061
2.8812500000000e+002	        2.088175	        113.0641
2.8828125000000e+002	        2.127526	        119.9173
2.8843750000000e+002	        2.141855	        114.7467
2.8859375000000e+002	        2.175455	          117.22
2.8875000000000e+002	        2.225591	        116.9783
2.8890625000000e+002	        1.989366	        113.3935
2.8906250000000e+002	        2.022649	        115.5413
2.8921875000000e+002	        1.949111	        116.4286
2.8937500000000e+002	        1.995123	        118.8833
2.8953125000000e+002	        2.107705	        119.7023
2.8968750000000e+002	        2.096076	        118.5786
2.8984375000000e+002	        2.052773	        119.2771
2.9000000000000e+002	        2.146095	        119.0341
2.9015625000000e+002	        2.074247	        119.0149
2.9031250000000e+002	         2.10185	        117.2627
2.9046875000000e+002	        2.141606	        120.7135
2.9062500000000e+002	        2.112532	        113.3476
2.9078125000000e+002	        1.998762	        116.4782
2.9093750000000e+002	         2.01855	        115.7926
2.9109375000000e+002	        1.958848	        119.6854
2.9125000000000e+002	        2.077853	        118.4968
2.9140625000000e+002	        1.966342	        114.9946
2.9156250000000e+002	        1.922222	        119.6878
2.9171875000000e+002	        1.953374	        116.6607
2.9187500000000e+002	        2.093699	        117.4012
2.9203125000000e+002	        2.062312	        118.9591
2.9218750000000e+002	        2.098057	        113.0525
2.9234375000000e+002	        2.018841	        115.3177
2.9250000000000e+002	        2.060214	        118.4353
2.9265625000000e+002	        1.912557	         116.268
2.9281250000000e+002	        1.985421	        117.3974
2.9296875000000e+002	        2.092385	        115.5698
2.9312500000000e+002	        2.028271	         116.849
2.9328125000000e+002	        2.031725	        114.7804
2.9343750000000e+002	         1.98474	        116.6682
2.9359375000000e+002	        2.115746	        116.6653
2.9375000000000e+002	        2.337251	        112.9958
2.9390625000000e+002	        1.938526	         112.742
2.9406250000000e+002	        1.981709	        112.0323
2.9421875000000e+002	        2.018452	        116.1158
2.9437500000000e+002	        2.135297	        114.2447
2.9453125000000e+002	        2.101481	        110.4884
2.9468750000000e+002	        1.917407	        109.9605
2.9484375000000e+002	        1.918064	        114.1267
2.9500000000000e+002	         1.86372	        116.8629
2.9515625000000e+002	        2.044589	        117.0937
2.9531250000000e+002	        1.880093	        117.5944
2.9546875000000e+002	        2.092864	         116.123
2.9562500000000e+002	        2.146054	         115.204
2.9578125000000e+002	        2.077948	        117.9212
2.9593750000000e+002	        2.107733	        117.2839
2.9609375000000e+002	        2.020451	        113.3067
2.9625000000000e+002	        2.127147	        118.1835
2.9640625000000e+002	        2.129915	        114.5487
2.9656250000000e+002	        2.107177	        116.5334
2.9671875000000e+002	        2.147373	        115.5352
2.9687500000000e+002	        2.177173	        113.3638
2.9703125000000e+002	        2.093894	        110.1045
2.9718750000000e+002	        2.032317	        113.5907
2.9734375000000e+002	        2.150039	        117.9932
2.9750000000000e+002	        2.150117	         113.849
2.9765625000000e+002	         2.06862	        116.3777
2.9781250000000e+002	        2.036633	        117.7733
2.9796875000000e+002	        2.145551	        120.3547
2.9812500000000e+002	        2.096121	        116.8623
2.9828125000000e+002	        2.155132	         118.008
2.9843750000000e+002	        2.041036	        118.7456
2.9859375000000e+002	         2.26105	        118.0155
2.9875000000000e+002	        2.192444	         119.546
2.9890625000000e+002	        2.041963	        118.4545
2.9906250000000e+002	        2.067036	        116.6189
2.9921875000000e+002	        1.996782	        120.8326
2.9937500000000e+002	        1.908886	        122.2009
2.9953125000000e+002	        1.835937	        126.1648
2.9968750000000e+002	        1.835452	        129.6892
2.9984375000000e+002	        2.143214	        128.2084
3.0000000000000e+002	        1.548513	        126.6136
3.0015625000000e+002	        1.617626	        151.3392
3.0031250000000e+002	        2.735185	       -155.9107
3.0046875000000e+002	        8.774954	        148.8884
3.0062500000000e+002	        3.925884	        71.30039
3.0078125000000e+002	        2.286717	        100.1481
3.0093750000000e+002	        2.387197	        109.9769
3.0109375000000e+002	        2.276806	          112.78
3.0125000000000e+002	        2.288646	        112.9665
3.0140625000000e+002	        2.215734	        114.0835
3.0156250000000e+002	        2.393738	        116.4161
3.0171875000000e+002	        2.233357	        114.8956
3.0187500000000e+002	        2.209586	        113.1042
3.0203125000000e+002	        2.187495	        115.5248
3.0218750000000e+002	        2.152154	        116.5099
3.0234375000000e+002	        2.206256	          118.15
3.0250000000000e+002	        2.087083	        112.3657
3.0265625000000e+002	        2.050854	        116.1665
3.0281250000000e+002	        2.065219	        114.5376
3.0296875000000e+002	        1.941908	        113.9991
3.0312500000000e+002	         1.96647	         116.117
3.0328125000000e+002	         2.02168	        118.1729
3.0343750000000e+002	        1.909456	        116.6421
3.0359375000000e+002	        2.026691	        116.2607
3.0375000000000e+002	        2.134168	        120.3512
3.0390625000000e+002	        2.059898	        117.0138
3.0406250000000e+002	        1.951922	         115.645
3.0421875000000e+002	        1.795641	        118.7266
3.0437500000000e+002	        2.053713	        118.6758
3.0453125000000e+002	        1.931866	         118.623
3.0468750000000e+002	         1.91493	        116.6671
3.0484375000000e+002	        1.945936	        114.0677
3.0500000000000e+002	        1.884729	        110.8966
3.0515625000000e+002	        1.749808	        116.9251
3.0531250000000e+002	        1.864689	        116.3531
3.0546875000000e+002	        1.907126	        121.9913
3.0562500000000e+002	        1.981597	        119.4087
3.0578125000000e+002	        2.038097	        109.0938
3.0593750000000e+002	        1.881372	        110.6407
3.0609375000000e+002	        1.762804	        111.0022
3.0625000000000e+002	        1.803537	        114.4031
3.0640625000000e+002	        1.864984	        118.3769
3.0656250000000e+002	        1.708044	        110.7276
3.0671875000000e+002	        1.840025	        116.8662
3.0687500000000e+002	        1.852517	        117.1427
3.0703125000000e+002	        1.832273	        116.1503
3.0718750000000e+002	        1.792323	        112.8323
3.0734375000000e+002	        1.871089	        113.3294
3.0750000000000e+002	        1.972189	        113.2883
3.0765625000000e+002	         1.72813	        114.7059
3.0781250000000e+002	        1.947546	        118.8994
3.0796875000000e+002	        1.961712	        113.8891
3.0812500000000e+002	        1.834502	        110.6056
3.0828125000000e+002	        1.842699	        112.7023
3.0843750000000e+002	        1.831083	        114.8926
3.0859375000000e+002	        1.847785	        118.3326
3.0875000000000e+002	        1.882789	        113.1146
3.0890625000000e+002	        1.849421	        111.3446
3.0906250000000e+002	        1.962384	        114.4838
3.0921875000000e+002	        1.900797	        112.8123
3.0937500000000e+002	        1.859643	        114.7908
3.0953125000000e+002	        1.973658	        112.0523
3.0968750000000e+002	        1.915532	         116.315
3.0984375000000e+002	        1.934205	         112.425
3.1000000000000e+002	        1.848629	        111.8039
3.1015625000000e+002	         1.99943	        113.2603
3.1031250000000e+002	        1.878848	        111.4081
3.1046875000000e+002	        1.919074	        111.5248
3.1062500000000e+002	        1.885578	        108.0053
3.1078125000000e+002	        1.784105	        111.5122
3.1093750000000e+002	        1.804158	        114.3649
3.1109375000000e+002	        1.862399	        112.9928
3.1125000000000e+002	        1.811567	        113.6504
3.1140625000000e+002	        1.768142	        117.3436
3.1156250000000e+002	        2.049408	        115.2948
3.1171875000000e+002	        2.001632	         112.194
3.1187500000000e+002	         1.97055	        114.5951
3.1203125000000e+002	        1.768906	        113.4005
3.1218750000000e+002	        1.760038	        117.6919
3.1234375000000e+002	        1.757268	        117.4353
3.1250000000000e+002	         1.95678	        120.1883
3.1265625000000e+002	         1.87975	         117.022
3.1281250000000e+002	        1.981678	         118.907
3.1296875000000e+002	        1.917068	        115.9643
3.1312500000000e+002	        1.871308	        117.4499
3.1328125000000e+002	         1.97439	        112.2612
3.1343750000000e+002	         1.82446	        113.4991
3.1359375000000e+002	        1.887704	        114.3619
3.1375000000000e+002	        1.831275	        115.3396
3.1390625000000e+002	        1.833579	        115.7052
3.1406250000000e+002	        1.728394	        116.3074
3.1421875000000e+002	        1.805598	        116.5435
3.1437500000000e+002	        1.786508	         119.696
3.1453125000000e+002	        1.815667	         117.036
3.1468750000000e+002	        1.694014	        115.7709
3.1484375000000e+002	        1.714645	        116.6811
3.1500000000000e+002	        1.880051	        118.4242
3.1515625000000e+002	         1.84249	        116.9636
3.1531250000000e+002	        1.718365	        116.3045
3.1546875000000e+002	         1.82894	          120.06
3.1562500000000e+002	        1.916985	        117.1234
3.1578125000000e+002	        1.718698	        120.6263
3.1593750000000e+002	        1.771701	        116.6778
3.1609375000000e+002	        1.869069	        116.6001
3.1625000000000e+002	         1.80435	        115.4578
3.1640625000000e+002	        1.832872	         117.357
3.1656250000000e+002	        1.877459	        118.6202
3.1671875000000e+002	        1.974976	        117.4622
3.1687500000000e+002	        1.823823	        113.5397
3.1703125000000e+002	         1.85853	         115.731
3.1718750000000e+002	        1.936198	        118.8416
3.1734375000000e+002	        1.813583	        113.2381
3.1750000000000e+002	        1.804514	        114.6559
3.1765625000000e+002	        1.910897	        113.9877
3.1781250000000e+002	        1.875309	        112.5597
3.1796875000000e+002	        1.667318	         112.745
3.1812500000000e+002	        1.778868	        114.7777
3.1828125000000e+002	        1.781898	        117.3957
3.1843750000000e+002	        1.750135	        116.8928
3.1859375000000e+002	         1.98057	        116.8039
3.1875000000000e+002	         1.77112	        116.9856
3.1890625000000e+002	        1.878252	        113.0694
3.1906250000000e+002	        1.796121	        111.5374
3.1921875000000e+002	        1.738855	        114.7275
3.1937500000000e+002	        1.671509	        115.4245
3.1953125000000e+002	        1.709824	        114.8907
3.1968750000000e+002	        1.774263	        118.2681
3.1984375000000e+002	        1.783893	        117.2908
3.2000000000000e+002	        1.830815	        117.1146
3.2015625000000e+002	        1.670315	        117.7649
3.2031250000000e+002	        1.935514	         116.868
3.2046875000000e+002	        1.860835	        114.8441
3.2062500000000e+002	        1.773112	        115.0096
3.2078125000000e+002	        1.792934	        116.1981
3.2093750000000e+002	        1.909983	         115.142
3.2109375000000e+002	        1.794256	        113.0872
3.2125000000000e+002	        1.875666	        113.1313
3.2140625000000e+002	        1.787153	        114.6661
3.2156250000000e+002	        1.862356	        116.6981
3.2171875000000e+002	        1.817899	        116.3629
3.2187500000000e+002	        1.854773	        117.0414
3.2203125000000e+002	        1.900936	        117.8098
3.2218750000000e+002	        1.891047	        116.7465
3.2234375000000e+002	        1.798049	         119.057
3.2250000000000e+002	        1.954652	        114.7516
3.2265625000000e+002	        1.928369	        115.1691
3.2281250000000e+002	        1.931709	        116.7321
3.2296875000000e+002	        1.745904	        114.4807
3.2312500000000e+002	        1.746218	        117.6796
3.2328125000000e+002	        1.836326	        121.1875
3.2343750000000e+002	        1.958122	        115.8393
3.2359375000000e+002	        1.790047	        120.1343
3.2375000000000e+002	        1.932985	        116.6271
3.2390625000000e+002	        1.841752	        115.9038
3.2406250000000e+002	        1.872265	        118.7134
3.2421875000000e+002	        1.860356	        114.8087
3.2437500000000e+002	         1.79357	        117.6927
3.2453125000000e+002	        1.863569	        116.3954
3.2468750000000e+002	        1.782132	        118.2837
3.2484375000000e+002	        1.802472	        120.7717
3.2500000000000e+002	        1.886129	        117.5183
3.2515625000000e+002	        1.835477	         117.301
3.2531250000000e+002	        1.909319	        119.3099
3.2546875000000e+002	        1.904441	        118.6361
3.2562500000000e+002	        1.798729	         119.647
3.2578125000000e+002	        1.753991	        118.9654
3.2593750000000e+002	        1.718098	        118.6929
3.2609375000000e+002	        1.818322	        122.7766
3.2625000000000e+002	        1.821043	        122.2937
3.2640625000000e+002	        1.907568	        118.5916
3.2656250000000e+002	        1.785801	        117.4587
3.2671875000000e+002	         1.95412	        120.1162
3.2687500000000e+002	        1.749823	        120.4628
3.2703125000000e+002	         1.77755	        118.0819
3.2718750000000e+002	        1.777249	        120.9927
3.2734375000000e+002	        1.824878	        119.7313
3.2750000000000e+002	        1.851049	        120.2961
3.2765625000000e+002	        1.893499	        122.3495
3.2781250000000e+002	         2.00133	        119.8841
3.2796875000000e+002	        1.946154	        118.7221
3.2812500000000e+002	        1.779599	        114.5892
3.2828125000000e+002	        1.738066	        121.3953
3.2843750000000e+002	        1.752906	        118.8092
3.2859375000000e+002	        1.776021	         116.687
3.2875000000000e+002	        1.690848	        117.0282
3.2890625000000e+002	        1.824257	        120.4021
3.2906250000000e+002	        1.866695	        118.7047
3.2921875000000e+002	        1.780744	        120.1078
3.2937500000000e+002	        1.840168	        120.5074
3.2953125000000e+002	        1.737268	        117.9344
3.2968750000000e+002	         1.90223	        122.0054
3.2984375000000e+002	        1.882475	        118.3794
3.3000000000000e+002	         1.81689	        117.6253
3.3015625000000e+002	        1.823191	        118.5258
3.3031250000000e+002	         1.80761	        121.9118
3.3046875000000e+002	        1.866545	        117.4528
3.3062500000000e+002	        1.813266	        117.3281
3.3078125000000e+002	        1.827744	        119.0421
3.3093750000000e+002	        1.804524	        118.5687
3.3109375000000e+002	        1.812323	        117.7197
3.3125000000000e+002	        1.736282	         117.643
3.3140625000000e+002	        1.655427	        118.2576
3.3156250000000e+002	        1.793917	        117.3849
3.3171875000000e+002	         1.70097	         118.282
3.3187500000000e+002	        1.793998	        122.5266
3.3203125000000e+002	        1.699959	        121.4349
3.3218750000000e+002	        1.821112	        120.7244
3.3234375000000e+002	         1.92308	        116.8248
3.3250000000000e+002	        1.759518	        120.6492
3.3265625000000e+002	        1.768685	        118.3706
3.3281250000000e+002	        1.780398	        119.6996
3.3296875000000e+002	        1.811585	        117.5098
3.3312500000000e+002	        1.830079	        121.1057
3.3328125000000e+002	        1.847816	        121.7188
3.3343750000000e+002	        1.981758	        118.9653
3.3359375000000e+002	        1.800494	        117.8198
3.3375000000000e+002	        1.899877	        117.0867
3.3390625000000e+002	        1.639731	        112.9174
3.3406250000000e+002	        1.601033	         121.498
3.3421875000000e+002	        1.915148	        120.8522
3.3437500000000e+002	        1.868536	        120.8176
3.3453125000000e+002	        1.939247	        115.9382
3.3468750000000e+002	        1.737142	        117.5584
3.3484375000000e+002	        1.807914	        123.3173
3.3500000000000e+002	        1.812942	        114.8519
3.3515625000000e+002	        1.820586	        121.6282
3.3531250000000e+002	        1.820824	         118.367
3.3546875000000e+002	        1.745498	         121.245
3.3562500000000e+002	        1.734104	        119.9542
3.3578125000000e+002	        1.693037	        115.4514
3.3593750000000e+002	        1.820128	        121.0028
3.3609375000000e+002	        1.749128	        118.8977
3.3625000000000e+002	        1.784986	        122.5085
3.3640625000000e+002	        1.752625	        119.6353
3.3656250000000e+002	        1.821177	        122.0419
3.3671875000000e+002	        1.805454	        118.9467
3.3687500000000e+002	        1.899988	        120.0068
3.3703125000000e+002	        1.925516	        117.8984
3.3718750000000e+002	        1.734671	        116.6272
3.3734375000000e+002	         1.78879	        118.6712
3.3750000000000e+002	        1.850176	        120.6996
3.3765625000000e+002	        1.786482	        121.5066
3.3781250000000e+002	        1.787109	        120.3951
3.3796875000000e+002	         1.79001	        117.8221
3.3812500000000e+002	        1.751643	        116.5313
3.3828125000000e+002	        1.855159	        117.0087
3.3843750000000e+002	        1.848367	        115.2657
3.3859375000000e+002	        1.731228	        119.6625
3.3875000000000e+002	        1.840064	        115.1282
3.3890625000000e+002	        1.791968	        114.9547
3.3906250000000e+002	        1.797813	        118.2956
3.3921875000000e+002	        1.713951	        118.1298
3.3937500000000e+002	        1.704996	        118.4601
